0.002846,0.0556,0.8112,0.5929,1.01
0.008586,0.0583,0.8166,0.6069,1.02
0.008748,0.0583,0.8166,0.6069,1.02
0.009136,0.0583,0.8166,0.6069,1.02
0.017394,0.0537,0.8129,0.6223,1.03
0.017750,0.0537,0.8129,0.6223,1.03
0.028566,0.0613,0.8087,0.6433,1.04
0.029205,0.0683,0.8048,0.6462,1.03
0.037006,0.0784,0.7985,0.6594,1.04
0.048297,0.0886,0.7938,0.6711,1.04
0.048519,0.0886,0.7938,0.6711,1.04
0.066104,0.0803,0.7902,0.6911,1.05
0.066385,0.0803,0.7902,0.6911,1.05
0.066635,0.0803,0.7902,0.6911,1.05
0.070951,0.0713,0.7887,0.6990,1.06
0.082430,0.0552,0.8024,0.7088,1.07
0.082757,0.0552,0.8024,0.7088,1.07
0.092958,0.0552,0.8019,0.6880,1.06
0.093569,0.0556,0.8034,0.6797,1.05
0.104699,0.0493,0.8100,0.6494,1.04
0.105454,0.0512,0.8156,0.6457,1.04
0.115142,0.0532,0.8244,0.6210,1.03
0.115324,0.0532,0.8244,0.6210,1.03
0.127537,0.0442,0.8224,0.6083,1.02
0.128022,0.0442,0.8224,0.6083,1.02
0.137897,0.0390,0.8227,0.6100,1.02
0.138601,0.0364,0.8249,0.6140,1.03
0.150516,0.0356,0.8244,0.6379,1.04
0.150829,0.0356,0.8244,0.6379,1.04
0.166491,0.0349,0.8146,0.6521,1.04
0.166718,0.0376,0.8139,0.6511,1.04
0.166859,0.0376,0.8139,0.6511,1.04
0.166966,0.0376,0.8139,0.6511,1.04
0.181841,0.0368,0.8104,0.6704,1.05
0.183527,0.0381,0.8080,0.6765,1.05
0.194522,0.0420,0.8136,0.6902,1.07
0.194766,0.0420,0.8136,0.6902,1.07
0.206703,0.0429,0.8053,0.6848,1.06
0.207127,0.0429,0.8053,0.6848,1.06
0.207823,0.0368,0.8046,0.6838,1.06
0.217264,0.0293,0.8109,0.6875,1.06
0.217555,0.0293,0.8109,0.6875,1.06
0.229091,0.0388,0.8175,0.6723,1.06
0.229771,0.0388,0.8175,0.6723,1.06
0.239713,0.0400,0.8119,0.6555,1.04
0.241091,0.0390,0.8097,0.6526,1.04
0.250867,0.0219,0.8134,0.6526,1.04
0.251388,0.0219,0.8134,0.6526,1.04
0.270328,0.0195,0.8148,0.6491,1.04
0.270695,0.0195,0.8148,0.6491,1.04
0.271065,0.0195,0.8148,0.6491,1.04
0.271680,0.0143,0.8139,0.6506,1.04
0.273792,0.0143,0.8139,0.6506,1.04
0.288545,0.0060,0.8214,0.6782,1.07
0.288858,0.0060,0.8214,0.6782,1.07
0.295903,0.0154,0.8239,0.6887,1.07
0.296617,0.0168,0.8219,0.6889,1.07
0.306458,0.0241,0.8126,0.6892,1.07
0.306720,0.0241,0.8126,0.6892,1.07
0.319529,0.0139,0.8087,0.7016,1.07
0.320056,0.0139,0.8087,0.7016,1.07
0.328347,0.0166,0.8134,0.6990,1.07
0.329098,0.0173,0.8109,0.6990,1.07
0.339342,0.0212,0.8119,0.6814,1.06
0.339946,0.0212,0.8119,0.6814,1.06
0.350474,0.0317,0.8175,0.6626,1.05
0.350667,0.0317,0.8175,0.6626,1.05
0.363336,0.0405,0.8185,0.6386,1.04
0.363531,0.0405,0.8185,0.6386,1.04
0.374345,0.0310,0.8241,0.6286,1.04
0.374615,0.0310,0.8241,0.6286,1.04
0.384724,0.0224,0.8251,0.6286,1.04
0.384998,0.0224,0.8251,0.6286,1.04
0.396252,0.0095,0.8217,0.6369,1.04
0.396785,0.0095,0.8217,0.6369,1.04
0.397704,0.0112,0.8187,0.6367,1.04
0.408133,0.0175,0.8275,0.6415,1.05
0.408634,0.0175,0.8275,0.6415,1.05
0.418492,-0.0218,0.8100,0.5065,0.96
0.419255,-0.0406,0.8273,0.4666,0.95
0.430860,0.0332,0.8671,0.6369,1.08
0.431349,0.0332,0.8671,0.6369,1.08
0.440989,0.0051,0.8471,0.6472,1.07
0.441436,0.0051,0.8471,0.6472,1.07
0.452076,0.0227,0.8122,0.6430,1.04
0.452712,0.0263,0.8063,0.6526,1.04
0.470017,0.0346,0.8129,0.6543,1.04
0.470314,0.0346,0.8129,0.6543,1.04
0.470502,0.0346,0.8129,0.6543,1.04
0.487225,0.0197,0.8180,0.6450,1.04
0.487366,0.0197,0.8180,0.6450,1.04
0.487480,0.0197,0.8180,0.6450,1.04
0.495874,0.0129,0.8217,0.6567,1.05
0.496009,0.0129,0.8217,0.6567,1.05
0.506964,0.0085,0.8173,0.6775,1.06
0.507093,0.0085,0.8173,0.6775,1.06
0.517934,0.0139,0.8156,0.6875,1.07
0.518075,0.0139,0.8156,0.6875,1.07
0.529458,0.0210,0.8129,0.6860,1.06
0.529613,0.0210,0.8129,0.6860,1.06
0.541411,0.0263,0.8139,0.6970,1.07
0.541951,0.0263,0.8139,0.6970,1.07
0.552048,0.0171,0.8092,0.7119,1.08
0.552215,0.0171,0.8092,0.7119,1.08
0.564320,0.0117,0.8073,0.7151,1.08
0.564583,0.0117,0.8073,0.7151,1.08
0.564716,0.0117,0.8073,0.7151,1.08
0.574857,0.0092,0.7867,0.6777,1.04
0.575040,0.0092,0.7867,0.6777,1.04
0.586268,0.0237,0.7963,0.6799,1.05
0.586422,0.0237,0.7963,0.6799,1.05
0.596906,0.0266,0.8012,0.7173,1.08
0.597061,0.0266,0.8012,0.7173,1.08
0.609043,0.0381,0.7941,0.7033,1.06
0.609277,0.0381,0.7941,0.7033,1.06
0.619825,0.0505,0.7992,0.6650,1.04
0.620101,0.0505,0.7992,0.6650,1.04
0.620492,0.0520,0.8014,0.6579,1.04
0.630050,0.0549,0.8039,0.6401,1.03
0.642215,0.0539,0.8092,0.6276,1.03
0.642655,0.0552,0.8107,0.6271,1.03
0.642818,0.0552,0.8107,0.6271,1.03
0.653376,0.0569,0.8139,0.6098,1.02
0.653603,0.0569,0.8139,0.6098,1.02
0.666805,0.0530,0.8122,0.6066,1.02
0.667036,0.0530,0.8122,0.6066,1.02
0.667228,0.0530,0.8122,0.6066,1.02
0.678189,0.0500,0.8048,0.6223,1.02
0.678420,0.0500,0.8048,0.6223,1.02
0.686616,0.0488,0.7982,0.6381,1.02
0.698866,0.0566,0.7914,0.6665,1.04
0.699098,0.0566,0.7914,0.6665,1.04
0.699255,0.0566,0.7914,0.6665,1.04
0.709921,0.0605,0.7797,0.7041,1.05
0.710090,0.0605,0.7797,0.7041,1.05
0.721168,0.0715,0.7818,0.7227,1.07
0.721634,0.0737,0.7833,0.7205,1.07
0.732085,0.0696,0.7757,0.7082,1.05
0.732244,0.0696,0.7757,0.7082,1.05
0.743495,0.0674,0.7750,0.7082,1.05
0.743700,0.0674,0.7750,0.7082,1.05
0.753678,0.0642,0.7828,0.7060,1.06
0.753931,0.0642,0.7828,0.7060,1.06
0.767653,0.0478,0.7963,0.6772,1.05
0.767899,0.0478,0.7963,0.6772,1.05
0.768084,0.0478,0.7963,0.6772,1.05
0.778558,0.0378,0.8163,0.6496,1.04
0.778773,0.0378,0.8163,0.6496,1.04
0.787393,0.0293,0.8268,0.6315,1.04
0.788049,0.0261,0.8305,0.6298,1.04
0.798472,0.0207,0.8375,0.6215,1.04
0.798939,0.0207,0.8375,0.6215,1.04
0.810543,0.0143,0.8302,0.6330,1.04
0.811208,0.0139,0.8268,0.6359,1.04
0.821076,0.0178,0.8234,0.6384,1.04
0.822057,0.0178,0.8234,0.6384,1.04
0.831668,0.0217,0.8156,0.6486,1.04
0.831837,0.0217,0.8156,0.6486,1.04
0.831969,0.0217,0.8156,0.6486,1.04
0.843077,0.0268,0.8134,0.6538,1.04
0.843235,0.0268,0.8134,0.6538,1.04
0.856211,0.0302,0.8075,0.6660,1.05
0.856403,0.0302,0.8075,0.6660,1.05
0.865974,0.0312,0.8009,0.6692,1.04
0.866166,0.0312,0.8009,0.6692,1.04
0.877014,0.0298,0.7985,0.6753,1.05
0.877190,0.0298,0.7985,0.6753,1.05
0.888207,0.0307,0.7977,0.6799,1.05
0.888438,0.0300,0.7982,0.6804,1.05
0.899516,0.0305,0.7967,0.6872,1.05
0.899684,0.0305,0.7967,0.6872,1.05
0.899822,0.0305,0.7967,0.6872,1.05
0.910687,0.0417,0.8034,0.6780,1.05
0.910845,0.0417,0.8034,0.6780,1.05
0.921292,0.0471,0.8100,0.6489,1.04
0.921474,0.0471,0.8100,0.6489,1.04
0.932831,0.0515,0.8080,0.6379,1.03
0.933029,0.0515,0.8080,0.6379,1.03
0.944223,0.0503,0.8095,0.6313,1.03
0.944498,0.0503,0.8095,0.6313,1.03
0.955451,0.0420,0.8141,0.6301,1.03
0.955619,0.0420,0.8141,0.6301,1.03
0.969083,0.0381,0.8102,0.6403,1.03
0.969362,0.0381,0.8102,0.6403,1.03
0.969560,0.0381,0.8102,0.6403,1.03
0.978585,0.0395,0.8034,0.6491,1.03
0.978795,0.0395,0.8034,0.6491,1.03
0.989316,0.0376,0.7992,0.6643,1.04
0.989484,0.0376,0.7992,0.6643,1.04
1.000168,0.0373,0.7985,0.6814,1.05
1.000329,0.0373,0.7985,0.6814,1.05
1.012984,0.0371,0.8017,0.6880,1.06
1.013208,0.0371,0.8017,0.6880,1.06
1.022849,0.0339,0.7999,0.6933,1.06
1.023561,0.0346,0.8004,0.6941,1.06
1.033323,0.0283,0.8017,0.6916,1.06
1.033469,0.0283,0.8017,0.6916,1.06
1.045290,0.0295,0.7997,0.6858,1.05
1.045678,0.0295,0.7997,0.6858,1.05
1.056121,0.0317,0.8056,0.6738,1.05
1.056292,0.0317,0.8056,0.6738,1.05
1.069331,0.0393,0.8114,0.6574,1.05
1.069672,0.0393,0.8114,0.6574,1.05
1.069964,0.0393,0.8114,0.6574,1.05
1.078697,0.0400,0.8139,0.6526,1.04
1.079167,0.0400,0.8139,0.6526,1.04
1.090078,0.0439,0.8097,0.6513,1.04
1.090518,0.0439,0.8097,0.6513,1.04
1.100900,0.0334,0.8063,0.6596,1.04
1.101065,0.0334,0.8063,0.6596,1.04
1.112418,0.0324,0.8080,0.6706,1.05
1.113080,0.0324,0.8080,0.6706,1.05
1.123365,0.0295,0.8080,0.6743,1.05
1.124285,0.0295,0.8080,0.6743,1.05
1.134531,0.0312,0.8058,0.6723,1.05
1.136324,0.0315,0.8075,0.6704,1.05
1.137869,0.0298,0.8090,0.6704,1.05
1.147540,0.0317,0.8097,0.6636,1.05
1.147880,0.0317,0.8097,0.6636,1.05
1.157593,0.0295,0.8117,0.6631,1.05
1.157761,0.0295,0.8117,0.6631,1.05
1.170919,0.0315,0.8102,0.6640,1.05
1.171196,0.0315,0.8102,0.6640,1.05
1.171512,0.0315,0.8102,0.6640,1.05
1.179610,0.0356,0.8090,0.6628,1.05
1.190671,0.0403,0.8097,0.6589,1.04
1.191487,0.0403,0.8080,0.6587,1.04
1.202523,0.0410,0.8090,0.6528,1.04
1.203122,0.0410,0.8090,0.6528,1.04
1.203526,0.0410,0.8090,0.6528,1.04
1.213350,0.0354,0.8070,0.6518,1.04
1.213831,0.0349,0.8095,0.6528,1.04
1.225014,0.0300,0.8129,0.6577,1.05
1.225653,0.0307,0.8129,0.6592,1.05
1.237053,0.0268,0.8117,0.6614,1.05
1.237261,0.0268,0.8117,0.6614,1.05
1.247885,0.0288,0.8112,0.6728,1.05
1.248384,0.0288,0.8112,0.6728,1.05
1.260591,0.0346,0.8078,0.6760,1.05
1.261130,0.0346,0.8078,0.6760,1.05
1.261809,0.0327,0.8085,0.6758,1.05
1.271939,0.0359,0.8085,0.6684,1.05
1.272360,0.0359,0.8085,0.6684,1.05
1.284943,0.0346,0.8080,0.6616,1.04
1.285447,0.0346,0.8080,0.6616,1.04
1.292921,0.0398,0.8114,0.6516,1.04
1.293405,0.0398,0.8114,0.6516,1.04
1.303703,0.0395,0.8065,0.6555,1.04
1.303943,0.0395,0.8065,0.6555,1.04
1.315814,0.0359,0.8058,0.6623,1.04
1.316152,0.0359,0.8058,0.6623,1.04
