0.005637,-0.0186,0.5803,0.8275,1.01
0.007369,-0.0230,0.5823,0.8280,1.01
0.007509,-0.0230,0.5823,0.8280,1.01
0.007880,-0.0230,0.5823,0.8280,1.01
0.008002,-0.0230,0.5823,0.8280,1.01
0.013175,-0.0218,0.5771,0.8363,1.02
0.027036,-0.0252,0.5686,0.8834,1.05
0.027238,-0.0252,0.5686,0.8834,1.05
0.027451,-0.0245,0.5656,0.8888,1.05
0.033407,-0.0279,0.5644,0.8944,1.06
0.044888,-0.0208,0.5488,0.8903,1.05
0.045039,-0.0208,0.5488,0.8903,1.05
0.056692,-0.0106,0.5332,0.8854,1.03
0.056826,-0.0106,0.5332,0.8854,1.03
0.067853,-0.0042,0.5244,0.8937,1.04
0.068067,-0.0042,0.5244,0.8937,1.04
0.078901,-0.0027,0.5229,0.9012,1.04
0.079104,-0.0027,0.5229,0.9012,1.04
0.090472,-0.0010,0.5163,0.9091,1.05
0.090620,-0.0010,0.5163,0.9091,1.05
0.090734,-0.0010,0.5163,0.9091,1.05
0.101225,-0.0027,0.5166,0.9086,1.05
0.101500,-0.0032,0.5166,0.9044,1.04
0.114497,-0.0025,0.5217,0.8966,1.04
0.114706,-0.0025,0.5217,0.8966,1.04
0.124371,0.0053,0.5290,0.8915,1.04
0.124520,0.0053,0.5290,0.8915,1.04
0.134789,0.0126,0.5283,0.8859,1.03
0.135062,0.0126,0.5283,0.8859,1.03
0.145730,0.0099,0.5312,0.8729,1.02
0.145916,0.0099,0.5312,0.8729,1.02
0.161778,-0.0045,0.5366,0.8724,1.02
0.161924,-0.0045,0.5366,0.8724,1.02
0.162036,-0.0045,0.5366,0.8724,1.02
0.168635,-0.0089,0.5412,0.8761,1.03
0.168806,-0.0089,0.5412,0.8761,1.03
0.179755,-0.0047,0.5424,0.8770,1.03
0.180026,-0.0047,0.5424,0.8770,1.03
0.191394,-0.0164,0.5417,0.8766,1.03
0.191620,-0.0157,0.5412,0.8800,1.03
0.202447,-0.0164,0.5468,0.8817,1.04
0.202588,-0.0164,0.5468,0.8817,1.04
0.213149,-0.0181,0.5424,0.8817,1.04
0.213314,-0.0181,0.5424,0.8817,1.04
0.225258,-0.0157,0.5400,0.8871,1.04
0.225538,-0.0157,0.5400,0.8871,1.04
0.225678,-0.0157,0.5400,0.8871,1.04
0.235283,-0.0218,0.5383,0.8844,1.04
0.235422,-0.0218,0.5383,0.8844,1.04
0.247083,-0.0181,0.5449,0.8805,1.04
0.247297,-0.0181,0.5449,0.8805,1.04
0.257485,-0.0091,0.5485,0.8790,1.04
0.257637,-0.0091,0.5485,0.8790,1.04
0.270111,-0.0013,0.5444,0.8631,1.02
0.270255,-0.0013,0.5444,0.8631,1.02
0.280228,-0.0027,0.5437,0.8560,1.01
0.280359,-0.0027,0.5437,0.8560,1.01
0.291105,-0.0049,0.5490,0.8578,1.02
0.291248,-0.0049,0.5490,0.8578,1.02
0.302174,-0.0049,0.5578,0.8648,1.03
0.302321,-0.0049,0.5578,0.8648,1.03
0.313643,-0.0103,0.5559,0.8683,1.03
0.313772,-0.0103,0.5559,0.8683,1.03
0.313905,-0.0103,0.5559,0.8683,1.03
0.324604,-0.0081,0.5600,0.8695,1.03
0.324776,-0.0081,0.5600,0.8695,1.03
0.335712,-0.0169,0.5532,0.8788,1.04
0.335860,-0.0169,0.5532,0.8788,1.04
0.347232,-0.0245,0.5515,0.8807,1.04
0.347372,-0.0245,0.5515,0.8807,1.04
0.358705,-0.0294,0.5544,0.8820,1.04
0.358883,-0.0294,0.5544,0.8820,1.04
0.369466,-0.0330,0.5544,0.8770,1.04
0.369611,-0.0330,0.5544,0.8770,1.04
0.380604,-0.0286,0.5576,0.8751,1.04
0.380769,-0.0286,0.5576,0.8751,1.04
0.380934,-0.0286,0.5576,0.8751,1.04
0.392033,-0.0198,0.5512,0.8658,1.03
0.392174,-0.0198,0.5512,0.8658,1.03
0.404279,-0.0118,0.5471,0.8646,1.02
0.404412,-0.0118,0.5471,0.8646,1.02
0.414138,-0.0086,0.5549,0.8602,1.02
0.414286,-0.0086,0.5549,0.8602,1.02
0.426777,-0.0174,0.5605,0.8495,1.02
0.426922,-0.0174,0.5605,0.8495,1.02
0.437942,-0.0262,0.5693,0.8448,1.02
0.438253,-0.0262,0.5693,0.8448,1.02
0.438469,-0.0262,0.5693,0.8448,1.02
0.447878,-0.0306,0.5771,0.8492,1.03
0.459248,-0.0377,0.5789,0.8504,1.03
0.459395,-0.0377,0.5789,0.8504,1.03
0.459502,-0.0377,0.5789,0.8504,1.03
0.470841,-0.0421,0.5789,0.8507,1.03
0.470973,-0.0421,0.5789,0.8507,1.03
