0.003618,-0.0575,0.5818,0.8238,1.01
0.008624,-0.0484,0.5825,0.8140,1.00
0.009087,-0.0484,0.5825,0.8140,1.00
0.010360,-0.0436,0.5850,0.8094,1.00
0.014156,-0.0448,0.5852,0.8040,1.00
0.026109,-0.0443,0.5896,0.7847,0.98
0.026312,-0.0443,0.5896,0.7847,0.98
0.026606,-0.0438,0.5898,0.7825,0.98
0.035515,-0.0453,0.5903,0.7796,0.98
0.046647,-0.0541,0.5952,0.7940,0.99
0.047025,-0.0541,0.5952,0.7940,0.99
0.047400,-0.0541,0.5952,0.7940,0.99
0.058928,-0.0694,0.6003,0.8123,1.01
0.059529,-0.0694,0.6003,0.8123,1.01
0.069838,-0.0831,0.6069,0.8370,1.04
0.070189,-0.0831,0.6069,0.8370,1.04
0.081439,-0.1019,0.6057,0.8582,1.06
0.082061,-0.1019,0.6057,0.8582,1.06
0.095180,-0.1139,0.6028,0.8700,1.06
0.095586,-0.1139,0.6028,0.8700,1.06
0.109723,-0.1256,0.5950,0.8736,1.06
0.109933,-0.1256,0.5950,0.8736,1.06
0.110157,-0.1256,0.5950,0.8736,1.06
0.114345,-0.1271,0.5947,0.8753,1.07
0.125636,-0.1254,0.5962,0.8629,1.06
0.126033,-0.1254,0.5962,0.8629,1.06
0.136482,-0.1183,0.6001,0.8441,1.04
0.136795,-0.1183,0.6001,0.8441,1.04
0.137044,-0.1183,0.6001,0.8441,1.04
0.147064,-0.1093,0.6033,0.8304,1.03
0.147717,-0.1100,0.6050,0.8260,1.03
0.161157,-0.1071,0.6045,0.8172,1.02
0.161506,-0.1071,0.6045,0.8172,1.02
0.173428,-0.1071,0.6050,0.8143,1.02
0.174128,-0.1071,0.6050,0.8143,1.02
0.182662,-0.1046,0.6062,0.8162,1.02
0.183147,-0.1046,0.6062,0.8162,1.02
0.193279,-0.1022,0.6118,0.8258,1.03
0.208735,-0.1151,0.6165,0.8343,1.04
0.209126,-0.1151,0.6165,0.8343,1.04
0.209418,-0.1151,0.6165,0.8343,1.04
0.219006,-0.1173,0.6172,0.8316,1.04
0.225107,-0.1244,0.6162,0.8346,1.04
0.225242,-0.1244,0.6162,0.8346,1.04
0.236167,-0.1310,0.6191,0.8343,1.05
0.236306,-0.1310,0.6191,0.8343,1.05
0.247196,-0.1334,0.6228,0.8258,1.04
0.247430,-0.1339,0.6240,0.8233,1.04
0.258510,-0.1369,0.6233,0.8211,1.04
0.258866,-0.1369,0.6233,0.8211,1.04
0.270757,-0.1364,0.6226,0.8140,1.03
0.271349,-0.1342,0.6240,0.8116,1.03
0.271696,-0.1342,0.6240,0.8116,1.03
0.281990,-0.1308,0.6252,0.8123,1.03
0.282328,-0.1308,0.6252,0.8123,1.03
0.293141,-0.1264,0.6243,0.8187,1.04
0.293508,-0.1264,0.6243,0.8187,1.04
0.313259,-0.1229,0.6218,0.8282,1.04
0.313640,-0.1229,0.6218,0.8282,1.04
0.314021,-0.1229,0.6218,0.8282,1.04
0.314601,-0.1217,0.6216,0.8272,1.04
