0.004820,0.0212,0.6233,0.8316,1.04
0.005353,0.0212,0.6233,0.8316,1.04
0.005791,0.0212,0.6233,0.8316,1.04
0.008755,0.0246,0.6240,0.8285,1.04
0.009258,0.0246,0.6240,0.8285,1.04
0.010340,0.0246,0.6240,0.8285,1.04
0.010724,0.0246,0.6240,0.8285,1.04
0.021075,0.0556,0.6299,0.8270,1.04
0.021721,0.0556,0.6299,0.8270,1.04
0.027494,0.0649,0.6282,0.8282,1.04
0.037548,0.0759,0.6282,0.8228,1.04
0.038906,0.0759,0.6282,0.8228,1.04
0.050810,0.0879,0.6262,0.8123,1.03
0.051607,0.0879,0.6262,0.8123,1.03
0.060713,0.0942,0.6338,0.8079,1.03
0.060933,0.0942,0.6338,0.8079,1.03
0.071672,0.0908,0.6363,0.8045,1.03
0.072074,0.0908,0.6363,0.8045,1.03
0.072342,0.0908,0.6363,0.8045,1.03
0.084041,0.0808,0.6372,0.7962,1.02
0.084785,0.0808,0.6372,0.7962,1.02
0.094455,0.0774,0.6397,0.8003,1.03
0.095449,0.0774,0.6397,0.8003,1.03
0.105615,0.0735,0.6404,0.8033,1.03
0.106493,0.0735,0.6404,0.8033,1.03
0.122243,0.0622,0.6365,0.8035,1.03
0.122636,0.0622,0.6365,0.8035,1.03
0.122934,0.0622,0.6365,0.8035,1.03
0.127534,0.0605,0.6363,0.8052,1.03
0.140700,0.0637,0.6409,0.8067,1.03
0.140916,0.0637,0.6409,0.8067,1.03
0.150424,0.0671,0.6463,0.8133,1.04
0.150956,0.0671,0.6463,0.8133,1.04
0.161406,0.0669,0.6446,0.8152,1.04
0.161756,0.0669,0.6446,0.8152,1.04
0.172449,0.0664,0.6458,0.8226,1.05
0.173586,0.0647,0.6414,0.8267,1.05
0.183724,0.0620,0.6372,0.8348,1.05
0.184300,0.0620,0.6372,0.8348,1.05
0.195050,0.0598,0.6377,0.8387,1.06
0.196093,0.0598,0.6377,0.8387,1.06
0.197069,0.0595,0.6411,0.8387,1.06
0.206863,0.0525,0.6485,0.8377,1.06
0.207401,0.0525,0.6485,0.8377,1.06
0.224526,0.0346,0.6656,0.8169,1.05
0.225455,0.0322,0.6680,0.8086,1.05
0.226094,0.0322,0.6680,0.8086,1.05
0.228372,0.0322,0.6680,0.8086,1.05
0.240856,0.0307,0.6802,0.7940,1.05
0.241237,0.0307,0.6802,0.7940,1.05
0.250407,0.0339,0.6827,0.7935,1.05
0.250712,0.0339,0.6827,0.7935,1.05
0.262462,0.0437,0.6812,0.7945,1.05
0.262946,0.0444,0.6800,0.7972,1.05
0.274077,0.0471,0.6770,0.8038,1.05
0.274291,0.0471,0.6770,0.8038,1.05
0.284834,0.0471,0.6709,0.7991,1.04
0.285049,0.0471,0.6709,0.7991,1.04
0.295774,0.0520,0.6692,0.7933,1.04
0.297147,0.0544,0.6695,0.7938,1.04
0.307100,0.0608,0.6678,0.7908,1.04
0.307396,0.0608,0.6678,0.7908,1.04
0.319540,0.0715,0.6629,0.7862,1.03
0.320224,0.0715,0.6629,0.7862,1.03
0.321512,0.0713,0.6602,0.7898,1.03
0.332186,0.0752,0.6602,0.7852,1.03
0.332451,0.0752,0.6602,0.7852,1.03
0.340452,0.0774,0.6612,0.7852,1.03
0.340801,0.0774,0.6612,0.7852,1.03
0.351294,0.0784,0.6563,0.7938,1.03
0.351635,0.0784,0.6563,0.7938,1.03
0.362842,0.0857,0.6524,0.8035,1.04
0.363598,0.0857,0.6514,0.8079,1.04
0.373578,0.0823,0.6543,0.7752,1.02
0.373963,0.0823,0.6543,0.7752,1.02
0.385182,0.0686,0.6724,0.7031,0.98
0.385588,0.0686,0.6724,0.7031,0.98
0.397106,0.0735,0.6878,0.7576,1.03
0.397627,0.0735,0.6878,0.7576,1.03
0.407942,0.0730,0.6714,0.7381,1.00
0.409286,0.0730,0.6714,0.7381,1.00
0.420595,0.0789,0.6592,0.7703,1.02
0.421013,0.0789,0.6592,0.7703,1.02
0.439632,0.0786,0.6414,0.8157,1.04
0.451683,0.0801,0.6429,0.8309,1.05
0.451985,0.0801,0.6429,0.8309,1.05
0.463620,0.0720,0.6419,0.8343,1.06
0.463924,0.0720,0.6419,0.8343,1.06
0.475265,0.0703,0.6387,0.8294,1.05
0.475459,0.0703,0.6387,0.8294,1.05
0.485824,0.0508,0.6438,0.8060,1.03
0.486257,0.0266,0.6497,0.7806,1.02
0.497613,0.0332,0.6556,0.7845,1.02
0.498089,0.0332,0.6556,0.7845,1.02
0.508972,0.0422,0.6546,0.7962,1.03
